#,song_title,artist,page_title,views,genre
885,Alegria,Antònia Font,"Alegria, de l'àlbum ""Coser i cantar"" (Antònia Font) - Viasona",61,pop-rock
886,Poema de tot l'any,"Toti Soler, Cinta Massip","Poema de tot l'any, de l'àlbum ""Per molts anys/ Bon profit"" (Toti Soler, Cinta Massip) - Viasona",60,cançó autor
887,So de pastera,Música Nostra,"So de pastera, de l'àlbum ""Ball de bot"" (Música Nostra) - Viasona",60,folk
888,La vida és bonica,Els Pets,"La vida és bonica, de l'àlbum ""Malacara"" (Els Pets) - Viasona",60,pop-rock
889,El tren de mitjanit,Sau,"El tren de mitjanit, de l'àlbum ""Concert de mitjanit"" (Sau) - Viasona",60,pop-rock
890,Avui fas anys,Dijous Paella,"Avui fas anys, de l'àlbum ""Dijous Paella"" (Dijous Paella) - Viasona",60,pop-rock
891,"Balcons, cavalls","Al·lèrgiques al pol·len, gavina.mp3","Balcons, cavalls, de l'àlbum ""Balcons, cavalls"" (Al·lèrgiques al pol·len, gavina.mp3) - Viasona",60,pop-rock
892,Que no plogui tan fort,Ferran Palau,"Que no plogui tan fort, de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",60,pop-rock
893,"Ai, Dolors!",Manel,"Ai, Dolors!, de l'àlbum ""Els millors professors europeus"" (Manel) - Viasona",60,pop-rock
894,El ball de Sant Ferriol,La Pataqueta,"El ball de Sant Ferriol, de l'àlbum ""La Pataqueta"" (La Pataqueta) - Viasona",60,folk
895,L'escola de Ribera,Ovidi Montllor,"L'escola de Ribera, de l'àlbum ""De manars i garrotades"" (Ovidi Montllor) - Viasona",60,cançó autor
896,Sopa de pedres,Xesco Boix,"Sopa de pedres, de l'àlbum ""Sopa de pedres"" (Xesco Boix) - Viasona",60,folk
897,A cada enterrament,Brams,"A cada enterrament, de l'àlbum ""A cada enterrament"" (Brams) - Viasona",60,pop-rock
898,Ara és estiu cada desembre,Ginestà,"Ara és estiu cada desembre, de l'àlbum ""Suposo que l'amor és això"" (Ginestà) - Viasona",60,pop-rock
899,Criatura dolcíssima,Lluís Llach,"Criatura dolcíssima, de l'àlbum ""Lluís Llach"" (Lluís Llach) - Viasona",60,cançó autor
900,Noia de porcellana,Pau Riba,"Noia de porcellana, de l'àlbum ""Aquelles cançons de La Cançó"" (Pau Riba) - Viasona",60,cançó autor
901,Poupurri valencianes rock,Bajoqueta Rock,"Poupurri valencianes rock, de l'àlbum ""Retruqu3"" (Bajoqueta Rock) - Viasona",60,pop-rock
902,Cançó per a la meva mestra,Joan Manuel Serrat,"Cançó per a la meva mestra, de l'àlbum ""Per al meu amic"" (Joan Manuel Serrat) - Viasona",60,cançó autor
903,El Danuvi Blau,La Trinca,"El Danuvi Blau, de l'àlbum ""La Trinca. 20 anys de cançons"" (La Trinca) - Viasona",60,cançó autor
904,Una lluna a l'aigua,Txarango,"Una lluna a l'aigua, de l'àlbum ""El gran ball"" (Txarango) - Viasona",60,pop-rock
905,Les nits no moren mai,Doctor Prats,"Les nits no moren mai, de l'àlbum ""El disc de La Marató 2016"" (Doctor Prats) - Viasona",60,pop-rock
906,Tots els nens del meu carrer,La Bressola – Escoles Catalanes,"Tots els nens del meu carrer, de l'àlbum ""A la bressola cantem"" (La Bressola – Escoles Catalanes) - Viasona",60,folk
907,La rosa del port,Port Bo,"La rosa del port, de l'àlbum ""Quadern de viatge"" (Port Bo) - Viasona",60,havanera
908,A força de nits,Lluís Llach,"A força de nits, de l'àlbum ""Viatge a Ítaca"" (Lluís Llach) - Viasona",60,cançó autor
909,SOLUCIONS I NO PROBLEMES,Figa Flawas,"SOLUCIONS I NO PROBLEMES, de l'àlbum ""La Calçotada"" (Figa Flawas) - Viasona",59,música urbana
910,Els amants,Ovidi Montllor,"Els amants, de l'àlbum ""A Alcoi"" (Ovidi Montllor) - Viasona",59,cançó autor
911,El maridet,Xesco Boix,"El maridet, de l'àlbum ""Bon vent i que duri"" (Xesco Boix) - Viasona",59,folk
912,Paraul·les d'amor,Al·lèrgiques al pol·len,"Paraul·les d'amor, de l'àlbum ""AL·LARMA"" (Al·lèrgiques al pol·len) - Viasona",59,pop-rock
913,"Eram, sam, sam",Club Súper 3,"Eram, sam, sam, de l'àlbum ""Toca't el melic"" (Club Súper 3) - Viasona",59,folk
914,Es cantava i es canta,"Quico el Célio, el Noi i el Mut de Ferreries","Es cantava i es canta, de l'àlbum ""Vinguen quan vulguen!"" (Quico el Célio, el Noi i el Mut de Ferreries) - Viasona",59,folk
915,Dies millors,Àlex Pérez,"Dies millors, de l'àlbum ""Dies millors"" (Àlex Pérez) - Viasona",59,pop-rock
916,Oh Magalí!,Jaume Arnella,"Oh Magalí!, de l'àlbum ""1a ronda de cançons"" (Jaume Arnella) - Viasona",59,folk
917,Un tros de fang,Mishima,"Un tros de fang, de l'àlbum ""Set tota la vida"" (Mishima) - Viasona",59,pop-rock
918,Camí de la font,Núria Feliu,"Camí de la font, de l'àlbum ""Cançons d'Apel·les Mestres"" (Núria Feliu) - Viasona",59,folk
919,La presó del rei de França,Joan Manuel Serrat,"La presó del rei de França, de l'àlbum ""Cançons tradicionals"" (Joan Manuel Serrat) - Viasona",59,folk
920,Cançó de rem i de vela (N. XII),Lluís Llach,"Cançó de rem i de vela (N. XII), de l'àlbum ""El meu amic el mar"" (Lluís Llach) - Viasona",59,cançó autor
921,Per al meu amic,Joan Manuel Serrat,"Per al meu amic, de l'àlbum ""Per al meu amic"" (Joan Manuel Serrat) - Viasona",59,cançó autor
922,Tots els nens,Xesco Boix,"Tots els nens, de l'àlbum ""Cantant, cantant les penes se'n van"" (Xesco Boix) - Viasona",59,folk
923,Nosaltres les dones,Maria del Mar Bonet,"Nosaltres les dones, de l'àlbum ""Alenar"" (Maria del Mar Bonet) - Viasona",59,cançó autor
924,Sota el mas ventós,Ramon Calduch,"Sota el mas ventós, de l'àlbum ""Cantem sardanes"" (Ramon Calduch) - Viasona",59,folk
925,La Dama de Mallorca,Cap Pela,"La Dama de Mallorca, de l'àlbum ""De cap"" (Cap Pela) - Viasona",59,folk
926,Na Dolores tenia un nòvio,Uc,"Na Dolores tenia un nòvio, de l'àlbum ""Cançoniues"" (Uc) - Viasona",59,folk
927,Les vocals,Dàmaris Gelabert,"Les vocals, de l'àlbum ""Cançons per Aprendre: 0-3 anys Vol II"" (Dàmaris Gelabert) - Viasona",59,folk
928,Canto al fred,Anna Llopart i Xavi G. Cabré,"Canto al fred, de l'àlbum ""Un hivern de colors"" (Anna Llopart i Xavi G. Cabré) - Viasona",59,folk
929,No sé el perquè de les guerres,Guillermina Motta,"No sé el perquè de les guerres, de l'àlbum ""Guillermina Motta"" (Guillermina Motta) - Viasona",58,cançó autor
930,Estic xocat,Orquestra Plateria,"Estic xocat, de l'àlbum ""Ballautors"" (Orquestra Plateria) - Viasona",58,rumba
931,Mareta,Dàmaris Gelabert,"Mareta, de l'àlbum ""Cançons de bressol"" (Dàmaris Gelabert) - Viasona",58,folk
932,Camins,Zoo,"Camins, de l'àlbum ""Esbarzers & Camins"" (Zoo) - Viasona",58,música urbana
933,Bang Bang,Ferran Palau,"Bang Bang, de l'àlbum ""Bang Bang"" (Ferran Palau) - Viasona",58,pop-rock
934,A plaça,Maria Jaume,"A plaça, de l'àlbum ""Sant Domingo Forever"" (Maria Jaume) - Viasona",58,cançó autor
935,Meravellós regal,Txarango,"Meravellós regal, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",58,pop-rock
936,Vell pescador,Els Cantaires de l'Estany,"Vell pescador, de l'àlbum ""Maqueta"" (Els Cantaires de l'Estany) - Viasona",58,havanera
937,El món,Jimmy Fontana,"El món, de l'àlbum ""El món"" (Jimmy Fontana) - Viasona",58,cançó autor
938,El setè cel,Sisa,"El setè cel, de l'àlbum ""El més galàctic"" (Sisa) - Viasona",58,cançó autor
939,AURORA ROJA,Romàntic Dimoni,"AURORA ROJA, de l'àlbum ""Primer Moviment"" (Romàntic Dimoni) - Viasona",58,música urbana
940,Amor a la valenciana,TESA,"Amor a la valenciana, de l'àlbum ""Amor a la valenciana"" (TESA) - Viasona",58,pop-rock
941,"Paraules, paraules",Núria Feliu,"Paraules, paraules, de l'àlbum ""Per raons sentimentals"" (Núria Feliu) - Viasona",58,folk
942,Evocació al Pirineu,Jordi Bardella,"Evocació al Pirineu, de l'àlbum ""Riu amont"" (Jordi Bardella) - Viasona",58,folk
943,Lliure,Emboirats,"Lliure, de l'àlbum ""Lliure"" (Emboirats) - Viasona",58,pop-rock
944,Foravilers,Pep Picas,"Foravilers, de l'àlbum ""Bruixa de dol"" (Pep Picas) - Viasona",58,cançó autor
945,Si ens deixéssim de romanços,Xesco Boix,"Si ens deixéssim de romanços, de l'àlbum ""El flautista d'Hamelin"" (Xesco Boix) - Viasona",58,folk
946,Fandango des soldat,Es Revetlers,"Fandango des soldat, de l'àlbum ""Encantam sa primera"" (Es Revetlers) - Viasona",58,folk
947,Ja ve l'aire,Pep Gimeno 'Botifarra',"Ja ve l'aire, de l'àlbum ""Ja ve l'aire"" (Pep Gimeno 'Botifarra') - Viasona",57,folk
948,Pol·len,Boom Boom Fighters,"Pol·len, de l'àlbum ""Pol·len"" (Boom Boom Fighters) - Viasona",57,música urbana
949,Tots els tons de la ràbia,Remei de Ca la Fresca,"Tots els tons de la ràbia, de l'àlbum ""Tots els tons de la ràbia"" (Remei de Ca la Fresca) - Viasona",57,pop-rock
950,Només per a tu,Lluís Llach,"Només per a tu, de l'àlbum ""Maremar"" (Lluís Llach) - Viasona",57,cançó autor
951,El Cant de la Senyera,"Orfeó Català, K-ZU","El Cant de la Senyera, de l'àlbum ""El Cant de la Senyera"" (Orfeó Català, K-ZU) - Viasona",57,folk
952,Es cantava i es canta,"Quico el Célio, el Noi i el Mut de Ferreries","Es cantava i es canta, de l'àlbum ""Es cantava i es canta"" (Quico el Célio, el Noi i el Mut de Ferreries) - Viasona",57,folk
953,La tortuga,Jordi Tonietti,"La tortuga, de l'àlbum ""El barret d'en Peret"" (Jordi Tonietti) - Viasona",57,folk
954,El cucut bromista,La Pataqueta,"El cucut bromista, de l'àlbum ""La Pataqueta"" (La Pataqueta) - Viasona",57,folk
955,Va passar a Collsacabra,Esquirols,"Va passar a Collsacabra, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",57,cançó autor
956,Per cada u,Mar Pujol,"Per cada u, de l'àlbum ""Per cada u"" (Mar Pujol) - Viasona",57,cançó autor
957,Ventiladors,Zoo,"Ventiladors, de l'àlbum ""Raval"" (Zoo) - Viasona",57,música urbana
958,Els macarrons,Grup de Folk,"Els macarrons, de l'àlbum ""Folk 2"" (Grup de Folk) - Viasona",57,folk
959,Cada cop que rius,Strombers,"Cada cop que rius, de l'àlbum ""Cada cop que rius"" (Strombers) - Viasona",57,pop-rock
960,Última volta que et veig,La Gossa Sorda,"Última volta que et veig, de l'àlbum ""Saó"" (La Gossa Sorda) - Viasona",56,pop-rock
961,Serra de Mariola,Paco Muñoz,"Serra de Mariola, de l'àlbum ""D'una terra dins la mar"" (Paco Muñoz) - Viasona",56,folk
962,Yo en amores soy muy ligera,Jordi Vidal,"Yo en amores soy muy ligera, de l'àlbum ""Guillermotta"" (Jordi Vidal) - Viasona",56,cançó autor
963,Hevenu Shalom,Xesco Boix,"Hevenu Shalom, de l'àlbum ""La volta al món en 12 cançons"" (Xesco Boix) - Viasona",56,folk
964,Em vas fer així,Ferran Palau,"Em vas fer així, de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",56,pop-rock
965,Peix enamorat,Marina Rossell,"Peix enamorat, de l'àlbum ""Cos meu, recorda"" (Marina Rossell) - Viasona",56,cançó autor
966,Sóc així,Club Súper 3,"Sóc així, de l'àlbum ""Connectem"" (Club Súper 3) - Viasona",56,folk
967,Com es mou,Dan Peralbo i El Comboi,"Com es mou, de l'àlbum ""Dan Peralbo i El comboi"" (Dan Peralbo i El Comboi) - Viasona",56,pop-rock
968,Dansa de la primavera,Maria del Mar Bonet,"Dansa de la primavera, de l'àlbum ""Esencial"" (Maria del Mar Bonet) - Viasona",56,folk
969,Cavallers de taula rodona,Jaume Arnella,"Cavallers de taula rodona, de l'àlbum ""Cançons de vi i de taverna"" (Jaume Arnella) - Viasona",56,folk
970,DIMONI ROMÀNTIC,Romàntic Dimoni,"DIMONI ROMÀNTIC, de l'àlbum ""Primer Moviment"" (Romàntic Dimoni) - Viasona",56,música urbana
971,Estrella,"Alfred García, Álvaro Soler","Estrella, de l'àlbum ""Estrella"" (Alfred García, Álvaro Soler) - Viasona",56,pop-rock
972,La font de Vilafant,Celdoni Fonoll,"La font de Vilafant, de l'àlbum ""Antologia 1974-1998"" (Celdoni Fonoll) - Viasona",56,cançó autor
973,Anem tirant,31 FAM,"Anem tirant, de l'àlbum ""R31: Temporada 2"" (31 FAM) - Viasona",56,música urbana
974,Per no dir res,Sopa de Cabra,"Per no dir res, de l'àlbum ""La Roda"" (Sopa de Cabra) - Viasona",56,pop-rock
975,"Remena, nena",Guillermina Motta,"Remena, nena, de l'àlbum ""Remena nena"" (Guillermina Motta) - Viasona",56,cançó autor
976,Olívia,The Tyets,"Olívia, de l'àlbum ""Èpic Solete"" (The Tyets) - Viasona",56,música urbana
977,Et deixo un pont de mar blava,Lluís Llach,"Et deixo un pont de mar blava, de l'àlbum ""Un pont de mar blava"" (Lluís Llach) - Viasona",56,cançó autor
978,Als companys,Ovidi Montllor,"Als companys, de l'àlbum ""Ovidi a L'Olympia"" (Ovidi Montllor) - Viasona",55,cançó autor
979,Sa Madona,Júlia Colom,"Sa Madona, de l'àlbum ""Sa Madona"" (Júlia Colom) - Viasona",55,cançó autor
980,Anirem a París,Dàmaris Gelabert,"Anirem a París, de l'àlbum ""Jocs de falda d'ara i de sempre"" (Dàmaris Gelabert) - Viasona",55,folk
981,Ja vénen els Reis,Anna Llopart i Xavi G. Cabré,"Ja vénen els Reis, de l'àlbum ""Un hivern de colors"" (Anna Llopart i Xavi G. Cabré) - Viasona",55,folk
982,Que tia!,La Fúmiga,"Que tia!, de l'àlbum ""Tot està per fer"" (La Fúmiga) - Viasona",55,pop-rock
983,Aprendre,Lluís Llach,"Aprendre, de l'àlbum ""T'estimo"" (Lluís Llach) - Viasona",55,cançó autor
984,Hi ha cinc ampolles,Ara va de bo,"Hi ha cinc ampolles, de l'àlbum ""Uni, dori"" (Ara va de bo) - Viasona",55,folk
985,Entre el fum,"Mushkaa, roots","Entre el fum, de l'àlbum ""Entre el fum"" (Mushkaa, roots) - Viasona",55,música urbana
986,x vilapicina,Ven'nus,"x vilapicina, de l'àlbum ""x vilapicina"" (Ven'nus) - Viasona",55,música urbana
987,Inevitable,Oques Grasses,"Inevitable, de l'àlbum ""Fans del sol"" (Oques Grasses) - Viasona",55,pop-rock
988,Tres de Pego,La Gossa Sorda,"Tres de Pego, de l'àlbum ""Saó"" (La Gossa Sorda) - Viasona",55,pop-rock
989,Els nous barris,Núria Feliu,"Els nous barris, de l'àlbum ""Viure a Barcelona"" (Núria Feliu) - Viasona",55,folk
990,Paisatge de postal,Al·lèrgiques al pol·len,"Paisatge de postal, de l'àlbum ""De sobretaula"" (Al·lèrgiques al pol·len) - Viasona",55,pop-rock
991,El gall quiquiriquí,Mainasons,"El gall quiquiriquí, de l'àlbum ""Canta i balla amb la Nia, la Mel i en Ton"" (Mainasons) - Viasona",55,folk
992,Victor relaxa't,"Baya Baye MGT Los Sosis, Viktor Pizza","Victor relaxa't, de l'àlbum ""Faves tendres"" (Baya Baye MGT Los Sosis, Viktor Pizza) - Viasona",55,música urbana
993,Respon-me,Lluís Llach,"Respon-me, de l'àlbum ""Barcelona. Gener de 1976"" (Lluís Llach) - Viasona",55,cançó autor
994,Un joc d'ous (des de la plaça Gomila),Umpah-Pah,"Un joc d'ous (des de la plaça Gomila), de l'àlbum ""Bordell"" (Umpah-Pah) - Viasona",55,pop-rock
995,Garrotín,"Ai, Ai, Ai","Garrotín, de l'àlbum ""Esperit de vi"" (Ai, Ai, Ai) - Viasona",55,rumba
996,Na Bel del Molinar,Herbes Dolces,"Na Bel del Molinar, de l'àlbum ""Ma terra"" (Herbes Dolces) - Viasona",54,folk
997,El fill del rei,La Ludwig Band,"El fill del rei, de l'àlbum ""La mateixa sort"" (La Ludwig Band) - Viasona",54,pop-rock
998,A vegades,Els Amics de les Arts,"A vegades, de l'àlbum ""Castafiore Cabaret"" (Els Amics de les Arts) - Viasona",54,pop-rock
999,La mort de l'escolà,Joan Josep Mayans,"La mort de l'escolà, de l'àlbum ""Verdaguer"" (Joan Josep Mayans) - Viasona",54,cançó autor
1000,Salta la luna,KOP,"Salta la luna, de l'àlbum ""Revolta"" (KOP) - Viasona",54,pop-rock
